preset,variant,active_experts,tokens_per_expert,total_routed_tokens,hidden_size,intermediate_size,num_experts_model,top_k_model,ose_topk,main_weight_group_size,ose_weight_group_size,gate_channels_per_scale,down_channels_per_scale,duquant_block_size,duquant_rotation_stages,include_duquant_permutation,include_down_duquant_transform,latency_ms,latency_q20_ms,latency_q80_ms,latency_std_ms,speedup_over_duquant_once,speedup_over_plain_no_ose,max_abs_error,max_rel_error,kernel_sequence,block_m,block_n,block_k,num_warps,dtype
olmoe,ours_ose_w8a8,64,1,64,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.870150,0.869977,0.870399,0.001380,1.029763,0.971037,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,64,2,128,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.905346,0.903631,1.058385,0.084809,1.000000,0.939940,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,64,2,128,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.850971,0.850880,0.850981,0.000140,1.063898,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,64,2,128,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.875833,0.875762,0.876624,0.000492,1.033697,0.971613,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,64,4,256,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.918930,0.918418,0.919688,0.161549,1.000000,0.937365,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,64,4,256,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.861373,0.861341,0.861401,0.000089,1.066820,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,64,4,256,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.888093,0.888070,0.888218,0.000639,1.034723,0.969913,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,64,8,512,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.942850,0.942838,0.942983,0.000245,1.000000,0.935031,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,64,8,512,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.881594,0.881561,0.881676,0.000111,1.069483,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,64,8,512,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.911659,0.911607,0.911786,0.000200,1.034213,0.967022,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,64,16,1024,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.991032,0.990877,0.991154,0.001283,1.000000,0.923282,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,64,16,1024,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.915002,0.914982,0.915053,0.000117,1.083093,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,64,16,1024,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.961888,0.961860,0.961944,0.000093,1.030299,0.951256,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,64,32,2048,2048,1024,64,8,64,1,1,1,1,128,2,1,1,1.139081,1.138860,1.139081,0.000323,1.000000,0.870629,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,64,32,2048,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.991717,0.991706,0.991819,0.000722,1.148595,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,64,32,2048,2048,1024,64,8,64,1,1,1,1,128,2,1,1,1.076016,1.076002,1.076302,0.000446,1.058610,0.921656,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
