preset,variant,active_experts,tokens_per_expert,total_routed_tokens,hidden_size,intermediate_size,num_experts_model,top_k_model,ose_topk,main_weight_group_size,ose_weight_group_size,gate_channels_per_scale,down_channels_per_scale,duquant_block_size,duquant_rotation_stages,include_duquant_permutation,include_down_duquant_transform,latency_ms,latency_q20_ms,latency_q80_ms,latency_std_ms,speedup_over_duquant_once,speedup_over_plain_no_ose,max_abs_error,max_rel_error,kernel_sequence,block_m,block_n,block_k,num_warps,dtype
olmoe,component_ose_w8a8_branch,8,4,32,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.097860,0.097522,0.097938,0.000321,8.761261,6.528950,0.000000e+00,0.000000e+00,ose_w8a8_two_proj_only,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,8,8,64,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.850580,0.850293,0.851975,0.001701,1.000000,0.757030,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,8,8,64,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.643915,0.643366,0.644204,0.003545,1.320951,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,8,8,64,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.747109,0.746849,0.749036,0.001434,1.138495,0.861876,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,component_gateup_duquant_transform,8,8,64,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.202854,0.202448,0.202920,0.000433,4.193065,3.174278,0.000000e+00,0.000000e+00,gateup_duquant_transform_only,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,component_ose_w8a8_branch,8,8,64,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.098938,0.098863,0.099385,0.002062,8.597101,6.508268,0.000000e+00,0.000000e+00,ose_w8a8_two_proj_only,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,8,16,128,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.853298,0.852851,0.859326,0.004977,1.000000,0.757980,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,8,16,128,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.646783,0.643560,0.650915,0.073675,1.319296,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,8,16,128,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.746382,0.744851,0.748240,0.002163,1.143246,0.866558,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,component_gateup_duquant_transform,8,16,128,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.203918,0.203753,0.204863,0.000702,4.184515,3.171780,0.000000e+00,0.000000e+00,gateup_duquant_transform_only,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,component_ose_w8a8_branch,8,16,128,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.098358,0.097809,0.098501,0.002571,8.675431,6.575805,0.000000e+00,0.000000e+00,ose_w8a8_two_proj_only,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
