scope,preset,variant,active_experts,tokens_per_expert,total_routed_tokens,total_tokens,hidden_size,intermediate_size,num_experts_model,top_k_model,ose_topk,main_weight_group_size,ose_weight_group_size,gate_channels_per_scale,down_channels_per_scale,duquant_block_size,duquant_rotation_stages,include_duquant_permutation,include_down_duquant_transform,latency_ms,latency_q20_ms,latency_q80_ms,latency_std_ms,speedup_over_duquant_once,speedup_over_plain_no_ose,max_abs_error,max_rel_error,kernel_sequence,block_m,block_n,block_k,num_warps,dtype
routed_moe_layer,olmoe,plain_no_ose,64,1,64,8,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,1.225669,1.062047,1.239110,0.097023,1.048879,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,64,1,64,8,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,1.243648,1.081800,1.261181,0.099438,1.033716,0.985543,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,64,2,128,16,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,1.285461,1.132796,1.297327,0.194693,1.000000,0.909916,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,64,2,128,16,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,1.169662,1.084339,1.259656,0.097905,1.099002,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,64,2,128,16,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,1.266345,1.098726,1.269771,0.100844,1.015095,0.923652,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,64,4,256,32,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,1.257747,1.214521,1.330168,0.076764,1.000000,0.960175,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,64,4,256,32,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,1.207657,1.110329,1.251362,0.087514,1.041477,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,64,4,256,32,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,1.379021,1.375278,1.446830,0.044894,0.912058,0.875735,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,64,8,512,64,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,1.305131,1.228149,1.351666,0.083966,1.000000,0.980556,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,64,8,512,64,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,1.279754,1.126952,1.286854,0.087798,1.019830,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,64,8,512,64,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,1.341225,1.161254,1.346741,0.101375,0.973089,0.954168,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,64,16,1024,128,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,1.194541,1.194362,1.194662,0.000543,1.000000,0.934634,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,64,16,1024,128,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,1.116459,1.113613,1.117981,0.003230,1.069937,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,64,16,1024,128,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,1.406293,1.223605,1.408565,0.102579,0.849425,0.793902,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,64,32,2048,256,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,1.669770,1.646907,1.672207,0.072222,1.000000,0.880369,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,64,32,2048,256,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,1.470013,1.334847,1.476802,0.084099,1.135888,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,64,32,2048,256,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,1.584817,1.576945,1.587789,0.082948,1.053604,0.927560,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
