source_type,timestamp_readable,category,label,model,metric,quant_desc,aw_bits,weight_group,router_weight_group,ose_topk,ose_quant,ose_score,disable_gateup_duquant,tier_quants,tier_fractions,wikitext2,c4,acc_avg,avg_no_obqa,arc_challenge,arc_easy,boolq,openbookqa,piqa,winogrande,status,experiment,source_file,run_log,rank_log
rank_log,2026-07-14 19:19:48,ad_hoc_ppl_only,output,olmoe,,W4A8 Rw8a8,12,1,1,64,w8a8,smooth_scale,True,,,6.922035217285156,11.186345100402832,,,,,,,,,ok_ppl_only,experiments/metric_ablation_olmoe_ppl_20260714_175423/route,experiments/metric_ablation_olmoe_ppl_20260714_175423/route/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1784026752.txt,,experiments/metric_ablation_olmoe_ppl_20260714_175423/route/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1784026752.txt
rank_log,2026-07-14 19:40:55,ad_hoc_ppl_only,output,olmoe,,W4A8 Rw8a8,12,1,1,64,w8a8,smooth_scale,True,,,7.008150577545166,11.252447128295898,,,,,,,,,ok_ppl_only,experiments/metric_ablation_olmoe_ppl_20260714_175423/tail,experiments/metric_ablation_olmoe_ppl_20260714_175423/tail/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1784027993.txt,,experiments/metric_ablation_olmoe_ppl_20260714_175423/tail/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1784027993.txt
rank_log,2026-07-15 00:14:52,ad_hoc_ppl_only,output,olmoe,,W4A8 Rw8a8,12,1,1,64,w8a8,smooth_scale,True,,,7.144928932189941,11.330777168273926,,,,,,,,,ok_ppl_only,experiments/metric_ablation_olmoe_ppl_20260714_235211/residual_qerr_gain,experiments/metric_ablation_olmoe_ppl_20260714_235211/residual_qerr_gain/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1784044441.txt,,experiments/metric_ablation_olmoe_ppl_20260714_235211/residual_qerr_gain/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1784044441.txt
rank_log,2026-07-15 00:35:49,ad_hoc_ppl_only,output,olmoe,,W4A8 Rw8a8,12,1,1,64,w8a8,smooth_scale,True,,,7.144479274749756,11.328033447265625,,,,,,,,,ok_ppl_only,experiments/metric_ablation_olmoe_ppl_20260714_235211/residual_qerr,experiments/metric_ablation_olmoe_ppl_20260714_235211/residual_qerr/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1784045697.txt,,experiments/metric_ablation_olmoe_ppl_20260714_235211/residual_qerr/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1784045697.txt
rank_log,2026-07-15 00:56:48,ad_hoc_ppl_only,output,olmoe,,W4A8 Rw8a8,12,1,1,64,w8a8,smooth_scale,True,,,7.018791198730469,11.202122688293457,,,,,,,,,ok_ppl_only,experiments/metric_ablation_olmoe_ppl_20260714_235211/kurtosis,experiments/metric_ablation_olmoe_ppl_20260714_235211/kurtosis/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1784046954.txt,,experiments/metric_ablation_olmoe_ppl_20260714_235211/kurtosis/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1784046954.txt
rank_log,2026-07-15 01:17:38,ad_hoc_ppl_only,output,olmoe,,W4A8 Rw8a8,12,1,1,64,w8a8,smooth_scale,True,,,6.922035217285156,11.186345100402832,,,,,,,,,ok_ppl_only,experiments/metric_ablation_olmoe_ppl_20260714_235211/route,experiments/metric_ablation_olmoe_ppl_20260714_235211/route/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1784048212.txt,,experiments/metric_ablation_olmoe_ppl_20260714_235211/route/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1784048212.txt
rank_log,2026-07-15 01:38:34,ad_hoc_ppl_only,output,olmoe,,W4A8 Rw8a8,12,1,1,64,w8a8,smooth_scale,True,,,7.008150577545166,11.252447128295898,,,,,,,,,ok_ppl_only,experiments/metric_ablation_olmoe_ppl_20260714_235211/tail,experiments/metric_ablation_olmoe_ppl_20260714_235211/tail/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1784049462.txt,,experiments/metric_ablation_olmoe_ppl_20260714_235211/tail/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1784049462.txt
rank_log,2026-07-15 21:01:10,ad_hoc_ppl_only,output,olmoe,route_range,W4A8 Rw8a8,12,1,1,64,w8a8,smooth_scale,True,,,6.9023637771606445,11.131814002990723,,,,,,,,,ok_ppl_only,experiments/route_range_vs_range_olmoe_ppl_20260715_203839/route_range,experiments/route_range_vs_range_olmoe_ppl_20260715_203839/route_range/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1784119223.txt,,experiments/route_range_vs_range_olmoe_ppl_20260715_203839/route_range/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1784119223.txt
rank_log,2026-07-15 21:23:59,ad_hoc_ppl_only,output,olmoe,route_range,W4A8 Rw8a8,12,1,1,64,w8a8,smooth_scale,True,,,6.969151973724365,11.159493446350098,,,,,,,,,ok_ppl_only,experiments/route_range_vs_range_olmoe_ppl_20260715_203839/range,experiments/route_range_vs_range_olmoe_ppl_20260715_203839/range/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1784120578.txt,,experiments/route_range_vs_range_olmoe_ppl_20260715_203839/range/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1784120578.txt
rank_log,2026-07-15 21:53:36,ad_hoc_ppl_only,output,olmoe,routed_tail,W4A8 Rw8a8,12,1,1,64,w8a8,smooth_scale,True,,,6.925682067871094,11.183506965637207,,,,,,,,,ok_ppl_only,experiments/routed_tail_kurtosis_olmoe_ppl_20260715_213038/routed_tail,experiments/routed_tail_kurtosis_olmoe_ppl_20260715_213038/routed_tail/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1784122345.txt,,experiments/routed_tail_kurtosis_olmoe_ppl_20260715_213038/routed_tail/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1784122345.txt
rank_log,2026-07-15 22:14:27,ad_hoc_ppl_only,output,olmoe,routed_tail,W4A8 Rw8a8,12,1,1,64,w8a8,smooth_scale,True,,,6.977761745452881,11.19936752319336,,,,,,,,,ok_ppl_only,experiments/routed_tail_kurtosis_olmoe_ppl_20260715_213038/routed_kurtosis,experiments/routed_tail_kurtosis_olmoe_ppl_20260715_213038/routed_kurtosis/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1784123621.txt,,experiments/routed_tail_kurtosis_olmoe_ppl_20260715_213038/routed_kurtosis/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1784123621.txt
